"","code_station","libelle_station","code_departement","libelle_departement","code_commune","libelle_commune","code_region","libelle_region","code_bassin","libelle_bassin","code_cours_eau","libelle_cours_eau","code_campagne","code_reseau","libelle_reseau","code_ecoulement","libelle_ecoulement","longitude","latitude","date_campagne","nombre_modalite_ecoulement","code_type_campagne","libelle_type_campagne","uri_reseau","etat_station","Annee"
"51497","Y0115411","La Massane à Sorede","66","Pyrénées-Orientales","66196","SOREDE","76","Occitanie","06","Rhône-Méditerranée","Y0110540","La Massane","97611","0000000134","Onde OFB","2","Ecoulement non visible",2.988593953,42.513918704,2023-07-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"51498","Y0115411","La Massane à Sorede","66","Pyrénées-Orientales","66196","SOREDE","76","Occitanie","06","Rhône-Méditerranée","Y0110540","La Massane","97506","0000000134","Onde OFB","1f","Ecoulement visible faible",2.988593953,42.513918704,2023-06-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"51499","Y0115411","La Massane à Sorede","66","Pyrénées-Orientales","66196","SOREDE","76","Occitanie","06","Rhône-Méditerranée","Y0110540","La Massane","97382","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.988593953,42.513918704,2023-05-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"51500","Y0115411","La Massane à Sorede","66","Pyrénées-Orientales","66196","SOREDE","76","Occitanie","06","Rhône-Méditerranée","Y0110540","La Massane","97180","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.988593953,42.513918704,2023-04-25,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2023
"51501","Y0115411","La Massane à Sorede","66","Pyrénées-Orientales","66196","SOREDE","76","Occitanie","06","Rhône-Méditerranée","Y0110540","La Massane","97057","0000000134","Onde OFB","1f","Ecoulement visible faible",2.988593953,42.513918704,2023-03-17,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2023
"51502","Y0115411","La Massane à Sorede","66","Pyrénées-Orientales","66196","SOREDE","76","Occitanie","06","Rhône-Méditerranée","Y0110540","La Massane","96914","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.988593953,42.513918704,2022-10-25,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2022
"51503","Y0115411","La Massane à Sorede","66","Pyrénées-Orientales","66196","SOREDE","76","Occitanie","06","Rhône-Méditerranée","Y0110540","La Massane","96860","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.988593953,42.513918704,2022-10-07,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2022
"51504","Y0115411","La Massane à Sorede","66","Pyrénées-Orientales","66196","SOREDE","76","Occitanie","06","Rhône-Méditerranée","Y0110540","La Massane","96767","0000000134","Onde OFB","1f","Ecoulement visible faible",2.988593953,42.513918704,2022-09-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"51505","Y0115411","La Massane à Sorede","66","Pyrénées-Orientales","66196","SOREDE","76","Occitanie","06","Rhône-Méditerranée","Y0110540","La Massane","96712","0000000134","Onde OFB","1f","Ecoulement visible faible",2.988593953,42.513918704,2022-09-08,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2022
"51506","Y0115411","La Massane à Sorede","66","Pyrénées-Orientales","66196","SOREDE","76","Occitanie","06","Rhône-Méditerranée","Y0110540","La Massane","96673","0000000134","Onde OFB","1f","Ecoulement visible faible",2.988593953,42.513918704,2022-08-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"51507","Y0115411","La Massane à Sorede","66","Pyrénées-Orientales","66196","SOREDE","76","Occitanie","06","Rhône-Méditerranée","Y0110540","La Massane","96560","0000000134","Onde OFB","1f","Ecoulement visible faible",2.988593953,42.513918704,2022-08-08,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2022
"51508","Y0115411","La Massane à Sorede","66","Pyrénées-Orientales","66196","SOREDE","76","Occitanie","06","Rhône-Méditerranée","Y0110540","La Massane","96488","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.988593953,42.513918704,2022-07-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"51509","Y0115411","La Massane à Sorede","66","Pyrénées-Orientales","66196","SOREDE","76","Occitanie","06","Rhône-Méditerranée","Y0110540","La Massane","96292","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.988593953,42.513918704,2022-06-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"51510","Y0115411","La Massane à Sorede","66","Pyrénées-Orientales","66196","SOREDE","76","Occitanie","06","Rhône-Méditerranée","Y0110540","La Massane","96171","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.988593953,42.513918704,2022-05-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"51511","Y0115411","La Massane à Sorede","66","Pyrénées-Orientales","66196","SOREDE","76","Occitanie","06","Rhône-Méditerranée","Y0110540","La Massane","95920","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.988593953,42.513918704,2021-09-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"51512","Y0115411","La Massane à Sorede","66","Pyrénées-Orientales","66196","SOREDE","76","Occitanie","06","Rhône-Méditerranée","Y0110540","La Massane","95808","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.988593953,42.513918704,2021-08-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"51513","Y0115411","La Massane à Sorede","66","Pyrénées-Orientales","66196","SOREDE","76","Occitanie","06","Rhône-Méditerranée","Y0110540","La Massane","95672","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.988593953,42.513918704,2021-07-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"51514","Y0115411","La Massane à Sorede","66","Pyrénées-Orientales","66196","SOREDE","76","Occitanie","06","Rhône-Méditerranée","Y0110540","La Massane","95574","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.988593953,42.513918704,2021-06-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"51515","Y0115411","La Massane à Sorede","66","Pyrénées-Orientales","66196","SOREDE","76","Occitanie","06","Rhône-Méditerranée","Y0110540","La Massane","95445","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.988593953,42.513918704,2021-05-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"51516","Y0115411","La Massane à Sorede","66","Pyrénées-Orientales","66196","SOREDE","76","Occitanie","06","Rhône-Méditerranée","Y0110540","La Massane","95325","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.988593953,42.513918704,2021-04-18,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2021
"51517","Y0115411","La Massane à Sorede","66","Pyrénées-Orientales","66196","SOREDE","76","Occitanie","06","Rhône-Méditerranée","Y0110540","La Massane","95152","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.988593953,42.513918704,2020-09-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"51518","Y0115411","La Massane à Sorede","66","Pyrénées-Orientales","66196","SOREDE","76","Occitanie","06","Rhône-Méditerranée","Y0110540","La Massane","94964","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.988593953,42.513918704,2020-08-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"51519","Y0115411","La Massane à Sorede","66","Pyrénées-Orientales","66196","SOREDE","76","Occitanie","06","Rhône-Méditerranée","Y0110540","La Massane","94787","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.988593953,42.513918704,2020-07-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"51520","Y0115411","La Massane à Sorede","66","Pyrénées-Orientales","66196","SOREDE","76","Occitanie","06","Rhône-Méditerranée","Y0110540","La Massane","94630","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.988593953,42.513918704,2020-06-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"51521","Y0115411","La Massane à Sorede","66","Pyrénées-Orientales","66196","SOREDE","76","Occitanie","06","Rhône-Méditerranée","Y0110540","La Massane","94506","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.988593953,42.513918704,2020-05-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"51522","Y0115411","La Massane à Sorede","66","Pyrénées-Orientales","66196","SOREDE","76","Occitanie","06","Rhône-Méditerranée","Y0110540","La Massane","91655","0000000134","Onde OFB","1f","Ecoulement visible faible",2.988593953,42.513918704,2019-09-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"51523","Y0115411","La Massane à Sorede","66","Pyrénées-Orientales","66196","SOREDE","76","Occitanie","06","Rhône-Méditerranée","Y0110540","La Massane","90625","0000000134","Onde OFB","3","Assec",2.988593953,42.513918704,2019-08-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"51524","Y0115411","La Massane à Sorede","66","Pyrénées-Orientales","66196","SOREDE","76","Occitanie","06","Rhône-Méditerranée","Y0110540","La Massane","89502","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.988593953,42.513918704,2019-07-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"51525","Y0115411","La Massane à Sorede","66","Pyrénées-Orientales","66196","SOREDE","76","Occitanie","06","Rhône-Méditerranée","Y0110540","La Massane","88217","0000000134","Onde OFB","1","Ecoulement visible",2.988593953,42.513918704,2019-06-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"51526","Y0115411","La Massane à Sorede","66","Pyrénées-Orientales","66196","SOREDE","76","Occitanie","06","Rhône-Méditerranée","Y0110540","La Massane","87411","0000000134","Onde OFB","1","Ecoulement visible",2.988593953,42.513918704,2019-05-27,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"51527","Y0115411","La Massane à Sorede","66","Pyrénées-Orientales","66196","SOREDE","76","Occitanie","06","Rhône-Méditerranée","Y0110540","La Massane","86953","0000000134","Onde OFB","1","Ecoulement visible",2.988593953,42.513918704,2019-05-10,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2019
"51528","Y0115411","La Massane à Sorede","66","Pyrénées-Orientales","66196","SOREDE","76","Occitanie","06","Rhône-Méditerranée","Y0110540","La Massane","86700","0000000134","Onde OFB","1","Ecoulement visible",2.988593953,42.513918704,2019-04-26,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2019
"51529","Y0115411","La Massane à Sorede","66","Pyrénées-Orientales","66196","SOREDE","76","Occitanie","06","Rhône-Méditerranée","Y0110540","La Massane","83661","0000000134","Onde OFB","1","Ecoulement visible",2.988593953,42.513918704,2018-09-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"51530","Y0115411","La Massane à Sorede","66","Pyrénées-Orientales","66196","SOREDE","76","Occitanie","06","Rhône-Méditerranée","Y0110540","La Massane","82460","0000000134","Onde OFB","1","Ecoulement visible",2.988593953,42.513918704,2018-08-24,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"51531","Y0115411","La Massane à Sorede","66","Pyrénées-Orientales","66196","SOREDE","76","Occitanie","06","Rhône-Méditerranée","Y0110540","La Massane","82000","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.988593953,42.513918704,2018-08-09,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2018
"51532","Y0115411","La Massane à Sorede","66","Pyrénées-Orientales","66196","SOREDE","76","Occitanie","06","Rhône-Méditerranée","Y0110540","La Massane","81519","0000000134","Onde OFB","1","Ecoulement visible",2.988593953,42.513918704,2018-07-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"51533","Y0115411","La Massane à Sorede","66","Pyrénées-Orientales","66196","SOREDE","76","Occitanie","06","Rhône-Méditerranée","Y0110540","La Massane","80253","0000000134","Onde OFB","1","Ecoulement visible",2.988593953,42.513918704,2018-06-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"51534","Y0115411","La Massane à Sorede","66","Pyrénées-Orientales","66196","SOREDE","76","Occitanie","06","Rhône-Méditerranée","Y0110540","La Massane","79401","0000000134","Onde OFB","1","Ecoulement visible",2.988593953,42.513918704,2018-05-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"51535","Y0115411","La Massane à Sorede","66","Pyrénées-Orientales","66196","SOREDE","76","Occitanie","06","Rhône-Méditerranée","Y0110540","La Massane","77262","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.988593953,42.513918704,2017-10-25,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2017
"51536","Y0115411","La Massane à Sorede","66","Pyrénées-Orientales","66196","SOREDE","76","Occitanie","06","Rhône-Méditerranée","Y0110540","La Massane","76550","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.988593953,42.513918704,2017-09-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"51537","Y0115411","La Massane à Sorede","66","Pyrénées-Orientales","66196","SOREDE","76","Occitanie","06","Rhône-Méditerranée","Y0110540","La Massane","75116","0000000134","Onde OFB","1","Ecoulement visible",2.988593953,42.513918704,2017-08-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"51538","Y0115411","La Massane à Sorede","66","Pyrénées-Orientales","66196","SOREDE","76","Occitanie","06","Rhône-Méditerranée","Y0110540","La Massane","74755","0000000134","Onde OFB","1","Ecoulement visible",2.988593953,42.513918704,2017-08-11,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2017
"51539","Y0115411","La Massane à Sorede","66","Pyrénées-Orientales","66196","SOREDE","76","Occitanie","06","Rhône-Méditerranée","Y0110540","La Massane","74115","0000000134","Onde OFB","1","Ecoulement visible",2.988593953,42.513918704,2017-07-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"51540","Y0115411","La Massane à Sorede","66","Pyrénées-Orientales","66196","SOREDE","76","Occitanie","06","Rhône-Méditerranée","Y0110540","La Massane","72962","0000000134","Onde OFB","1","Ecoulement visible",2.988593953,42.513918704,2017-06-26,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"51541","Y0115411","La Massane à Sorede","66","Pyrénées-Orientales","66196","SOREDE","76","Occitanie","06","Rhône-Méditerranée","Y0110540","La Massane","71962","0000000134","Onde OFB","1","Ecoulement visible",2.988593953,42.513918704,2017-05-24,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"51542","Y0115411","La Massane à Sorede","66","Pyrénées-Orientales","66196","SOREDE","76","Occitanie","06","Rhône-Méditerranée","Y0110540","La Massane","69855","0000000134","Onde OFB","1","Ecoulement visible",2.988593953,42.513918704,2016-10-25,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2016
"51543","Y0115411","La Massane à Sorede","66","Pyrénées-Orientales","66196","SOREDE","76","Occitanie","06","Rhône-Méditerranée","Y0110540","La Massane","68952","0000000134","Onde OFB","1","Ecoulement visible",2.988593953,42.513918704,2016-09-23,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2016
"51544","Y0115411","La Massane à Sorede","66","Pyrénées-Orientales","66196","SOREDE","76","Occitanie","06","Rhône-Méditerranée","Y0110540","La Massane","68349","0000000134","Onde OFB","1","Ecoulement visible",2.988593953,42.513918704,2016-08-26,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2016
"51545","Y0115411","La Massane à Sorede","66","Pyrénées-Orientales","66196","SOREDE","76","Occitanie","06","Rhône-Méditerranée","Y0110540","La Massane","68161","0000000134","Onde OFB","1","Ecoulement visible",2.988593953,42.513918704,2016-07-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2016
"51546","Y0115411","La Massane à Sorede","66","Pyrénées-Orientales","66196","SOREDE","76","Occitanie","06","Rhône-Méditerranée","Y0110540","La Massane","68063","0000000134","Onde OFB","1","Ecoulement visible",2.988593953,42.513918704,2016-06-24,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2016
"51547","Y0115411","La Massane à Sorede","66","Pyrénées-Orientales","66196","SOREDE","76","Occitanie","06","Rhône-Méditerranée","Y0110540","La Massane","67867","0000000134","Onde OFB","1","Ecoulement visible",2.988593953,42.513918704,2016-05-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2016
"51548","Y0115411","La Massane à Sorede","66","Pyrénées-Orientales","66196","SOREDE","76","Occitanie","06","Rhône-Méditerranée","Y0110540","La Massane","67488","0000000134","Onde OFB","1","Ecoulement visible",2.988593953,42.513918704,2015-09-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"51549","Y0115411","La Massane à Sorede","66","Pyrénées-Orientales","66196","SOREDE","76","Occitanie","06","Rhône-Méditerranée","Y0110540","La Massane","67354","0000000134","Onde OFB","1","Ecoulement visible",2.988593953,42.513918704,2015-08-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"51550","Y0115411","La Massane à Sorede","66","Pyrénées-Orientales","66196","SOREDE","76","Occitanie","06","Rhône-Méditerranée","Y0110540","La Massane","67193","0000000134","Onde OFB","1","Ecoulement visible",2.988593953,42.513918704,2015-07-24,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"51551","Y0115411","La Massane à Sorede","66","Pyrénées-Orientales","66196","SOREDE","76","Occitanie","06","Rhône-Méditerranée","Y0110540","La Massane","67110","0000000134","Onde OFB","1","Ecoulement visible",2.988593953,42.513918704,2015-07-21,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2015
"51552","Y0115411","La Massane à Sorede","66","Pyrénées-Orientales","66196","SOREDE","76","Occitanie","06","Rhône-Méditerranée","Y0110540","La Massane","66954","0000000134","Onde OFB","1","Ecoulement visible",2.988593953,42.513918704,2015-06-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"51553","Y0115411","La Massane à Sorede","66","Pyrénées-Orientales","66196","SOREDE","76","Occitanie","06","Rhône-Méditerranée","Y0110540","La Massane","66813","0000000134","Onde OFB","1","Ecoulement visible",2.988593953,42.513918704,2015-05-26,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"51554","Y0115411","La Massane à Sorede","66","Pyrénées-Orientales","66196","SOREDE","76","Occitanie","06","Rhône-Méditerranée","Y0110540","La Massane","65409","0000000134","Onde OFB","1","Ecoulement visible",2.988593953,42.513918704,2014-09-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
"51555","Y0115411","La Massane à Sorede","66","Pyrénées-Orientales","66196","SOREDE","76","Occitanie","06","Rhône-Méditerranée","Y0110540","La Massane","64660","0000000134","Onde OFB","1","Ecoulement visible",2.988593953,42.513918704,2014-08-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
"51556","Y0115411","La Massane à Sorede","66","Pyrénées-Orientales","66196","SOREDE","76","Occitanie","06","Rhône-Méditerranée","Y0110540","La Massane","64300","0000000134","Onde OFB","1","Ecoulement visible",2.988593953,42.513918704,2014-08-08,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2014
"51557","Y0115411","La Massane à Sorede","66","Pyrénées-Orientales","66196","SOREDE","76","Occitanie","06","Rhône-Méditerranée","Y0110540","La Massane","64051","0000000134","Onde OFB","1","Ecoulement visible",2.988593953,42.513918704,2014-08-01,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2014
"51558","Y0115411","La Massane à Sorede","66","Pyrénées-Orientales","66196","SOREDE","76","Occitanie","06","Rhône-Méditerranée","Y0110540","La Massane","63793","0000000134","Onde OFB","1","Ecoulement visible",2.988593953,42.513918704,2014-07-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
"51559","Y0115411","La Massane à Sorede","66","Pyrénées-Orientales","66196","SOREDE","76","Occitanie","06","Rhône-Méditerranée","Y0110540","La Massane","63651","0000000134","Onde OFB","1","Ecoulement visible",2.988593953,42.513918704,2014-07-18,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2014
"51560","Y0115411","La Massane à Sorede","66","Pyrénées-Orientales","66196","SOREDE","76","Occitanie","06","Rhône-Méditerranée","Y0110540","La Massane","63450","0000000134","Onde OFB","1","Ecoulement visible",2.988593953,42.513918704,2014-07-11,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2014
"51561","Y0115411","La Massane à Sorede","66","Pyrénées-Orientales","66196","SOREDE","76","Occitanie","06","Rhône-Méditerranée","Y0110540","La Massane","63301","0000000134","Onde OFB","1","Ecoulement visible",2.988593953,42.513918704,2014-07-04,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2014
"51562","Y0115411","La Massane à Sorede","66","Pyrénées-Orientales","66196","SOREDE","76","Occitanie","06","Rhône-Méditerranée","Y0110540","La Massane","62867","0000000134","Onde OFB","1","Ecoulement visible",2.988593953,42.513918704,2014-06-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
"51563","Y0115411","La Massane à Sorede","66","Pyrénées-Orientales","66196","SOREDE","76","Occitanie","06","Rhône-Méditerranée","Y0110540","La Massane","62010","0000000134","Onde OFB","1","Ecoulement visible",2.988593953,42.513918704,2014-05-24,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
"51564","Y0115411","La Massane à Sorede","66","Pyrénées-Orientales","66196","SOREDE","76","Occitanie","06","Rhône-Méditerranée","Y0110540","La Massane","1217","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.988593953,42.513918704,2013-10-25,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2013
"51565","Y0115411","La Massane à Sorede","66","Pyrénées-Orientales","66196","SOREDE","76","Occitanie","06","Rhône-Méditerranée","Y0110540","La Massane","1135","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.988593953,42.513918704,2013-09-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2013
"51566","Y0115411","La Massane à Sorede","66","Pyrénées-Orientales","66196","SOREDE","76","Occitanie","06","Rhône-Méditerranée","Y0110540","La Massane","1020","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.988593953,42.513918704,2013-08-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2013
"51567","Y0115411","La Massane à Sorede","66","Pyrénées-Orientales","66196","SOREDE","76","Occitanie","06","Rhône-Méditerranée","Y0110540","La Massane","924","0000000134","Onde OFB","1f","Ecoulement visible faible",2.988593953,42.513918704,2013-07-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2013
"51568","Y0115411","La Massane à Sorede","66","Pyrénées-Orientales","66196","SOREDE","76","Occitanie","06","Rhône-Méditerranée","Y0110540","La Massane","786","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.988593953,42.513918704,2013-06-21,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2013
"51569","Y0115411","La Massane à Sorede","66","Pyrénées-Orientales","66196","SOREDE","76","Occitanie","06","Rhône-Méditerranée","Y0110540","La Massane","775","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.988593953,42.513918704,2013-05-30,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2013
"51570","Y0115411","La Massane à Sorede","66","Pyrénées-Orientales","66196","SOREDE","76","Occitanie","06","Rhône-Méditerranée","Y0110540","La Massane","633","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.988593953,42.513918704,2012-10-22,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2012
"51571","Y0115411","La Massane à Sorede","66","Pyrénées-Orientales","66196","SOREDE","76","Occitanie","06","Rhône-Méditerranée","Y0110540","La Massane","534","0000000134","Onde OFB","1f","Ecoulement visible faible",2.988593953,42.513918704,2012-09-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"51572","Y0115411","La Massane à Sorede","66","Pyrénées-Orientales","66196","SOREDE","76","Occitanie","06","Rhône-Méditerranée","Y0110540","La Massane","472","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.988593953,42.513918704,2012-08-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"51573","Y0115411","La Massane à Sorede","66","Pyrénées-Orientales","66196","SOREDE","76","Occitanie","06","Rhône-Méditerranée","Y0110540","La Massane","403","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.988593953,42.513918704,2012-08-13,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2012
"51574","Y0115411","La Massane à Sorede","66","Pyrénées-Orientales","66196","SOREDE","76","Occitanie","06","Rhône-Méditerranée","Y0110540","La Massane","357","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.988593953,42.513918704,2012-07-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"51575","Y0115411","La Massane à Sorede","66","Pyrénées-Orientales","66196","SOREDE","76","Occitanie","06","Rhône-Méditerranée","Y0110540","La Massane","281","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.988593953,42.513918704,2012-07-12,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2012
"51576","Y0115411","La Massane à Sorede","66","Pyrénées-Orientales","66196","SOREDE","76","Occitanie","06","Rhône-Méditerranée","Y0110540","La Massane","267","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.988593953,42.513918704,2012-06-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"51577","Y0115411","La Massane à Sorede","66","Pyrénées-Orientales","66196","SOREDE","76","Occitanie","06","Rhône-Méditerranée","Y0110540","La Massane","216","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.988593953,42.513918704,2012-05-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"51578","Y0220001","La Quere à la Forga del Mig","66","Pyrénées-Orientales","66179","SAINT-LAURENT-DE-CERDANS","76","Occitanie","06","Rhône-Méditerranée","Y0220620","Rivière de Saint-Laurent","109917","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.598305886,42.407230954,2026-08-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2026
"51579","Y0220001","La Quere à la Forga del Mig","66","Pyrénées-Orientales","66179","SAINT-LAURENT-DE-CERDANS","76","Occitanie","06","Rhône-Méditerranée","Y0220620","Rivière de Saint-Laurent","108914","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.598305886,42.407230954,2026-07-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2026
"51580","Y0220001","La Quere à la Forga del Mig","66","Pyrénées-Orientales","66179","SAINT-LAURENT-DE-CERDANS","76","Occitanie","06","Rhône-Méditerranée","Y0220620","Rivière de Saint-Laurent","107617","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.598305886,42.407230954,2026-06-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2026
"51581","Y0220001","La Quere à la Forga del Mig","66","Pyrénées-Orientales","66179","SAINT-LAURENT-DE-CERDANS","76","Occitanie","06","Rhône-Méditerranée","Y0220620","Rivière de Saint-Laurent","106675","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.598305886,42.407230954,2026-05-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2026
